日時,ログオン ユーザー名,種類,詳細 2,防止・禁止
2026-06-06 13:00:00,user013,デバイス制御監視,,禁止
2026-06-06 10:13:00,user014,Web アクセス監視,https://chatgpt.com/chat,
2026-06-06 16:55:00,user014,Web アクセス監視,https://chatgpt.com/chat,
2026-06-06 09:29:00,user014,Web アクセス監視,https://youtube.com/watch,
2026-06-06 10:07:00,user014,Web アクセス監視,https://x.com/post,
2026-06-06 11:06:00,user015,Web アクセス監視,https://youtube.com/watch,
2026-06-06 11:26:00,user015,Web アクセス監視,https://gigafile.nu/abc,
2026-06-06 16:20:00,user015,Web アクセス監視,https://gigafile.nu/abc,
2026-06-06 16:16:00,user015,Web アクセス監視,https://www.google.com/search,
2026-06-06 18:29:00,user015,Web アクセス監視,https://x.com/post,
2026-06-06 08:06:00,user015,Web アクセス監視,https://x.com/post,
2026-06-07 15:29:00,user001,Web アクセス監視,https://intranet.local/portal,
2026-06-07 16:56:00,user001,Web アクセス監視,https://chatgpt.com/chat,
2026-06-07 16:20:00,user002,Web アクセス監視,https://x.com/post,
2026-06-07 08:30:00,user002,Web アクセス監視,https://amazon.co.jp/item,
2026-06-07 17:37:00,user002,Web アクセス監視,https://amazon.co.jp/item,
2026-06-07 16:46:00,user003,Web アクセス監視,https://amazon.co.jp/item,
2026-06-07 18:37:00,user003,Web アクセス監視,https://youtube.com/watch,
2026-06-07 09:44:00,user003,Web アクセス監視,https://x.com/post,
2026-06-07 12:59:00,user004,Web アクセス監視,https://gigafile.nu/abc,
2026-06-07 11:40:00,user004,Web アクセス監視,https://x.com/post,
2026-06-07 08:13:00,user004,Web アクセス監視,https://x.com/post,
2026-06-07 16:10:00,user005,Web アクセス監視,https://amazon.co.jp/item,
2026-06-07 12:05:00,user005,Web アクセス監視,https://gigafile.nu/abc,
2026-06-07 18:21:00,user005,Web アクセス監視,https://drive.google.com/file,
2026-06-07 10:21:00,user006,Web アクセス監視,https://www.google.com/search,
2026-06-07 16:23:00,user006,Web アクセス監視,https://gigafile.nu/abc,
2026-06-07 13:57:00,user006,Web アクセス監視,https://drive.google.com/file,
2026-06-07 08:27:00,user006,Web アクセス監視,https://www.google.com/search,
2026-06-07 14:27:00,user006,Web アクセス監視,https://drive.google.com/file,
2026-06-07 12:35:00,user007,Web アクセス監視,https://www.google.com/search,
2026-06-07 12:47:00,user007,Web アクセス監視,https://www.google.com/search,
2026-06-07 14:39:00,user007,Web アクセス監視,https://www.google.com/search,
2026-06-07 14:17:00,user007,Web アクセス監視,https://youtube.com/watch,
2026-06-07 08:05:00,user008,Web アクセス監視,https://x.com/post,
2026-06-07 08:07:00,user008,Web アクセス監視,https://x.com/post,
2026-06-07 11:17:00,user009,Web アクセス監視,https://x.com/post,
2026-06-07 10:41:00,user009,Web アクセス監視,https://amazon.co.jp/item,
2026-06-07 10:34:00,user010,Web アクセス監視,https://drive.google.com/file,
2026-06-07 11:39:00,user010,Web アクセス監視,https://gigafile.nu/abc,
2026-06-07 18:00:00,user011,Web アクセス監視,https://amazon.co.jp/item,
2026-06-07 09:08:00,user011,Web アクセス監視,https://x.com/post,
2026-06-07 14:21:00,user011,Web アクセス監視,https://x.com/post,
2026-06-07 16:37:00,user011,Web アクセス監視,https://youtube.com/watch,
2026-06-07 15:50:00,user011,Web アクセス監視,https://chatgpt.com/chat,
2026-06-07 15:07:00,user011,Web アクセス監視,https://gigafile.nu/abc,
2026-06-07 08:33:00,user012,Web アクセス監視,https://amazon.co.jp/item,
2026-06-07 09:03:00,user012,Web アクセス監視,https://drive.google.com/file,
2026-06-07 13:41:00,user012,Web アクセス監視,https://x.com/post,
2026-06-07 16:50:00,user012,Web アクセス監視,https://gigafile.nu/abc,
2026-06-07 10:41:00,user013,Web アクセス監視,https://intranet.local/portal,
2026-06-07 14:56:00,user013,Web アクセス監視,https://intranet.local/portal,
2026-06-07 15:14:00,user014,Web アクセス監視,https://drive.google.com/file,
2026-06-07 16:57:00,user014,Web アクセス監視,https://youtube.com/watch,
2026-06-07 13:58:00,user015,Web アクセス監視,https://gigafile.nu/abc,
2026-06-07 08:32:00,user015,Web アクセス監視,https://intranet.local/portal,
2026-06-07 13:00:00,user015,デバイス制御監視,,禁止
2026-06-08 18:08:00,user001,Web アクセス監視,https://x.com/post,
2026-06-08 09:06:00,user001,Web アクセス監視,https://www.google.com/search,
2026-06-08 13:25:00,user001,Web アクセス監視,https://x.com/post,
2026-06-08 10:23:00,user001,Web アクセス監視,https://amazon.co.jp/item,
2026-06-08 08:15:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-06-08 15:30:00,user001,Web アクセス監視,https://amazon.co.jp/item,
2026-06-08 13:17:00,user002,Web アクセス監視,https://x.com/post,
2026-06-08 15:06:00,user002,Web アクセス監視,https://chatgpt.com/chat,
2026-06-08 08:47:00,user002,Web アクセス監視,https://gigafile.nu/abc,
2026-06-08 13:45:00,user002,Web アクセス監視,https://amazon.co.jp/item,
2026-06-08 13:59:00,user002,Web アクセス監視,https://youtube.com/watch,
2026-06-08 16:38:00,user002,Web アクセス監視,https://youtube.com/watch,
2026-06-08 18:50:00,user003,Web アクセス監視,https://youtube.com/watch,
2026-06-08 13:40:00,user003,Web アクセス監視,https://gigafile.nu/abc,
2026-06-08 09:50:00,user003,Web アクセス監視,https://chatgpt.com/chat,
2026-06-08 10:11:00,user003,Web アクセス監視,https://chatgpt.com/chat,
2026-06-08 18:36:00,user004,Web アクセス監視,https://youtube.com/watch,
2026-06-08 10:33:00,user004,Web アクセス監視,https://amazon.co.jp/item,
2026-06-08 11:09:00,user004,Web アクセス監視,https://youtube.com/watch,
2026-06-08 17:21:00,user004,Web アクセス監視,https://amazon.co.jp/item,
2026-06-08 18:33:00,user004,Web アクセス監視,https://gigafile.nu/abc,
2026-06-08 12:55:00,user004,Web アクセス監視,https://chatgpt.com/chat,
2026-06-08 14:22:00,user005,Web アクセス監視,https://youtube.com/watch,
2026-06-08 18:03:00,user005,Web アクセス監視,https://drive.google.com/file,
2026-06-08 15:03:00,user005,Web アクセス監視,https://chatgpt.com/chat,
2026-06-08 08:33:00,user005,Web アクセス監視,https://gigafile.nu/abc,
2026-06-08 10:34:00,user005,Web アクセス監視,https://drive.google.com/file,
2026-06-08 17:20:00,user006,Web アクセス監視,https://gigafile.nu/abc,
2026-06-08 12:51:00,user006,Web アクセス監視,https://amazon.co.jp/item,
2026-06-08 11:23:00,user006,Web アクセス監視,https://drive.google.com/file,
2026-06-08 09:11:00,user007,Web アクセス監視,https://intranet.local/portal,
2026-06-08 11:23:00,user007,Web アクセス監視,https://www.google.com/search,
2026-06-08 18:33:00,user008,Web アクセス監視,https://drive.google.com/file,
2026-06-08 11:19:00,user008,Web アクセス監視,https://gigafile.nu/abc,
2026-06-08 16:00:00,user009,Web アクセス監視,https://intranet.local/portal,
2026-06-08 14:06:00,user009,Web アクセス監視,https://intranet.local/portal,
2026-06-08 10:09:00,user010,Web アクセス監視,https://x.com/post,
2026-06-08 09:29:00,user010,Web アクセス監視,https://youtube.com/watch,
2026-06-08 15:35:00,user010,Web アクセス監視,https://drive.google.com/file,
2026-06-08 13:39:00,user010,Web アクセス監視,https://youtube.com/watch,
2026-06-08 14:26:00,user010,Web アクセス監視,https://www.google.com/search,
2026-06-08 08:48:00,user011,Web アクセス監視,https://chatgpt.com/chat,
2026-06-08 11:04:00,user011,Web アクセス監視,https://amazon.co.jp/item,
2026-06-08 14:27:00,user011,Web アクセス監視,https://x.com/post,
2026-06-08 11:37:00,user011,Web アクセス監視,https://chatgpt.com/chat,
2026-06-08 11:04:00,user011,Web アクセス監視,https://x.com/post,
2026-06-08 13:48:00,user011,Web アクセス監視,https://www.google.com/search,
2026-06-08 08:17:00,user012,Web アクセス監視,https://youtube.com/watch,
2026-06-08 18:13:00,user012,Web アクセス監視,https://amazon.co.jp/item,
2026-06-08 08:56:00,user012,Web アクセス監視,https://gigafile.nu/abc,
2026-06-08 13:38:00,user013,Web アクセス監視,https://x.com/post,
2026-06-08 13:17:00,user013,Web アクセス監視,https://chatgpt.com/chat,
2026-06-08 10:59:00,user013,Web アクセス監視,https://www.google.com/search,
2026-06-08 18:39:00,user014,Web アクセス監視,https://amazon.co.jp/item,
2026-06-08 11:18:00,user014,Web アクセス監視,https://drive.google.com/file,
2026-06-08 10:42:00,user014,Web アクセス監視,https://gigafile.nu/abc,
2026-06-08 13:56:00,user014,Web アクセス監視,https://www.google.com/search,
2026-06-08 11:42:00,user015,Web アクセス監視,https://chatgpt.com/chat,
2026-06-08 11:14:00,user015,Web アクセス監視,https://drive.google.com/file,
2026-06-08 14:35:00,user015,Web アクセス監視,https://x.com/post,
2026-06-08 13:38:00,user015,Web アクセス監視,https://drive.google.com/file,
2026-06-08 16:54:00,user015,Web アクセス監視,https://x.com/post,
2026-06-08 08:32:00,user015,Web アクセス監視,https://intranet.local/portal,
2026-06-09 18:36:00,user001,Web アクセス監視,https://www.google.com/search,
2026-06-09 10:59:00,user001,Web アクセス監視,https://intranet.local/portal,
2026-06-09 14:08:00,user002,Web アクセス監視,https://amazon.co.jp/item,
2026-06-09 12:56:00,user002,Web アクセス監視,https://gigafile.nu/abc,
2026-06-09 15:24:00,user002,Web アクセス監視,https://drive.google.com/file,
2026-06-09 14:38:00,user003,Web アクセス監視,https://amazon.co.jp/item,
2026-06-09 14:06:00,user003,Web アクセス監視,https://drive.google.com/file,
2026-06-09 08:34:00,user004,Web アクセス監視,https://amazon.co.jp/item,
2026-06-09 10:14:00,user004,Web アクセス監視,https://drive.google.com/file,
2026-06-09 14:51:00,user004,Web アクセス監視,https://drive.google.com/file,
2026-06-09 12:28:00,user004,Web アクセス監視,https://youtube.com/watch,
2026-06-09 10:41:00,user004,Web アクセス監視,https://drive.google.com/file,
2026-06-09 16:03:00,user004,Web アクセス監視,https://chatgpt.com/chat,
2026-06-09 11:11:00,user005,Web アクセス監視,https://intranet.local/portal,
2026-06-09 13:17:00,user005,Web アクセス監視,https://x.com/post,
2026-06-09 17:21:00,user005,Web アクセス監視,https://youtube.com/watch,
2026-06-09 08:01:00,user006,Web アクセス監視,https://drive.google.com/file,
2026-06-09 16:09:00,user006,Web アクセス監視,https://www.google.com/search,
2026-06-09 17:17:00,user006,Web アクセス監視,https://youtube.com/watch,
2026-06-09 11:05:00,user006,Web アクセス監視,https://chatgpt.com/chat,
2026-06-09 14:03:00,user006,Web アクセス監視,https://gigafile.nu/abc,
2026-06-09 13:06:00,user006,Web アクセス監視,https://chatgpt.com/chat,
2026-06-09 16:41:00,user007,Web アクセス監視,https://youtube.com/watch,
2026-06-09 13:44:00,user007,Web アクセス監視,https://intranet.local/portal,
2026-06-09 08:20:00,user007,Web アクセス監視,https://www.google.com/search,
2026-06-09 16:23:00,user008,Web アクセス監視,https://amazon.co.jp/item,
2026-06-09 16:22:00,user008,Web アクセス監視,https://youtube.com/watch,
2026-06-09 12:18:00,user008,Web アクセス監視,https://intranet.local/portal,
2026-06-09 14:12:00,user008,Web アクセス監視,https://youtube.com/watch,
2026-06-09 17:34:00,user009,Web アクセス監視,https://www.google.com/search,
2026-06-09 13:51:00,user009,Web アクセス監視,https://www.google.com/search,
2026-06-09 08:01:00,user009,Web アクセス監視,https://chatgpt.com/chat,
2026-06-09 12:40:00,user009,Web アクセス監視,https://chatgpt.com/chat,
2026-06-09 12:42:00,user010,Web アクセス監視,https://amazon.co.jp/item,
2026-06-09 17:09:00,user010,Web アクセス監視,https://youtube.com/watch,
2026-06-09 16:57:00,user010,Web アクセス監視,https://gigafile.nu/abc,
2026-06-09 17:21:00,user010,Web アクセス監視,https://amazon.co.jp/item,
2026-06-09 10:23:00,user010,Web アクセス監視,https://chatgpt.com/chat,
2026-06-09 15:27:00,user010,Web アクセス監視,https://x.com/post,
2026-06-09 17:40:00,user011,Web アクセス監視,https://x.com/post,
2026-06-09 10:15:00,user011,Web アクセス監視,https://www.google.com/search,
2026-06-09 15:44:00,user011,Web アクセス監視,https://gigafile.nu/abc,
2026-06-09 14:14:00,user012,Web アクセス監視,https://x.com/post,
2026-06-09 14:34:00,user012,Web アクセス監視,https://chatgpt.com/chat,
2026-06-09 13:05:00,user012,Web アクセス監視,https://youtube.com/watch,
2026-06-09 13:00:00,user012,デバイス制御監視,,禁止
2026-06-09 15:22:00,user013,Web アクセス監視,https://gigafile.nu/abc,
2026-06-09 18:13:00,user013,Web アクセス監視,https://drive.google.com/file,
2026-06-09 11:20:00,user013,Web アクセス監視,https://youtube.com/watch,
2026-06-09 08:14:00,user014,Web アクセス監視,https://chatgpt.com/chat,
2026-06-09 10:37:00,user014,Web アクセス監視,https://www.google.com/search,
2026-06-09 17:26:00,user014,Web アクセス監視,https://amazon.co.jp/item,
2026-06-09 17:48:00,user015,Web アクセス監視,https://youtube.com/watch,
2026-06-09 08:48:00,user015,Web アクセス監視,https://x.com/post,
2026-06-09 14:13:00,user015,Web アクセス監視,https://amazon.co.jp/item,
2026-06-09 12:32:00,user015,Web アクセス監視,https://drive.google.com/file,
2026-06-10 13:48:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-06-10 09:42:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-06-10 11:46:00,user001,Web アクセス監視,https://x.com/post,
2026-06-10 11:21:00,user001,Web アクセス監視,https://x.com/post,
2026-06-10 09:42:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-06-10 18:39:00,user002,Web アクセス監視,https://amazon.co.jp/item,
2026-06-10 12:12:00,user002,Web アクセス監視,https://x.com/post,
2026-06-10 12:52:00,user002,Web アクセス監視,https://drive.google.com/file,
2026-06-10 13:43:00,user002,Web アクセス監視,https://amazon.co.jp/item,
2026-06-10 10:18:00,user003,Web アクセス監視,https://youtube.com/watch,
2026-06-10 09:47:00,user003,Web アクセス監視,https://drive.google.com/file,
2026-06-10 13:52:00,user003,Web アクセス監視,https://www.google.com/search,
2026-06-10 18:32:00,user003,Web アクセス監視,https://amazon.co.jp/item,
2026-06-10 14:02:00,user004,Web アクセス監視,https://drive.google.com/file,
2026-06-10 13:45:00,user004,Web アクセス監視,https://chatgpt.com/chat,
2026-06-10 16:52:00,user004,Web アクセス監視,https://youtube.com/watch,
2026-06-10 12:39:00,user004,Web アクセス監視,https://www.google.com/search,
2026-06-10 12:47:00,user004,Web アクセス監視,https://youtube.com/watch,
2026-06-10 08:24:00,user004,Web アクセス監視,https://chatgpt.com/chat,
2026-06-10 13:00:00,user004,デバイス制御監視,,禁止
2026-06-10 08:30:00,user005,Web アクセス監視,https://gigafile.nu/abc,
2026-06-10 18:24:00,user005,Web アクセス監視,https://gigafile.nu/abc,
2026-06-10 14:53:00,user005,Web アクセス監視,https://chatgpt.com/chat,
2026-06-10 17:49:00,user005,Web アクセス監視,https://intranet.local/portal,
2026-06-10 14:32:00,user005,Web アクセス監視,https://intranet.local/portal,
2026-06-10 15:54:00,user006,Web アクセス監視,https://amazon.co.jp/item,
2026-06-10 09:34:00,user006,Web アクセス監視,https://www.google.com/search,
2026-06-10 18:27:00,user006,Web アクセス監視,https://drive.google.com/file,
2026-06-10 10:09:00,user006,Web アクセス監視,https://gigafile.nu/abc,
2026-06-10 09:28:00,user006,Web アクセス監視,https://chatgpt.com/chat,
2026-06-10 16:14:00,user007,Web アクセス監視,https://gigafile.nu/abc,
2026-06-10 16:44:00,user007,Web アクセス監視,https://gigafile.nu/abc,
2026-06-10 18:20:00,user007,Web アクセス監視,https://intranet.local/portal,
2026-06-10 14:36:00,user007,Web アクセス監視,https://amazon.co.jp/item,
2026-06-10 10:18:00,user008,Web アクセス監視,https://www.google.com/search,
2026-06-10 11:33:00,user008,Web アクセス監視,https://intranet.local/portal,
2026-06-10 17:21:00,user009,Web アクセス監視,https://x.com/post,
2026-06-10 18:19:00,user009,Web アクセス監視,https://x.com/post,
2026-06-10 14:29:00,user009,Web アクセス監視,https://www.google.com/search,
2026-06-10 14:56:00,user010,Web アクセス監視,https://amazon.co.jp/item,
2026-06-10 14:56:00,user010,Web アクセス監視,https://youtube.com/watch,
2026-06-10 09:48:00,user010,Web アクセス監視,https://gigafile.nu/abc,
2026-06-10 17:54:00,user010,Web アクセス監視,https://gigafile.nu/abc,
2026-06-10 18:22:00,user010,Web アクセス監視,https://x.com/post,
2026-06-10 09:26:00,user010,Web アクセス監視,https://youtube.com/watch,
2026-06-10 15:33:00,user011,Web アクセス監視,https://x.com/post,
2026-06-10 14:58:00,user011,Web アクセス監視,https://chatgpt.com/chat,
2026-06-10 09:03:00,user012,Web アクセス監視,https://www.google.com/search,
2026-06-10 10:30:00,user012,Web アクセス監視,https://intranet.local/portal,
2026-06-10 13:55:00,user012,Web アクセス監視,https://amazon.co.jp/item,
2026-06-10 14:12:00,user012,Web アクセス監視,https://amazon.co.jp/item,
2026-06-10 12:31:00,user012,Web アクセス監視,https://www.google.com/search,
2026-06-10 12:55:00,user012,Web アクセス監視,https://youtube.com/watch,
2026-06-10 11:27:00,user013,Web アクセス監視,https://intranet.local/portal,
2026-06-10 13:09:00,user013,Web アクセス監視,https://gigafile.nu/abc,
2026-06-10 17:51:00,user014,Web アクセス監視,https://youtube.com/watch,
2026-06-10 17:00:00,user014,Web アクセス監視,https://x.com/post,
2026-06-10 17:41:00,user014,Web アクセス監視,https://intranet.local/portal,
2026-06-10 11:24:00,user014,Web アクセス監視,https://x.com/post,
2026-06-10 10:32:00,user014,Web アクセス監視,https://youtube.com/watch,
2026-06-10 13:58:00,user014,Web アクセス監視,https://amazon.co.jp/item,
2026-06-10 14:19:00,user015,Web アクセス監視,https://intranet.local/portal,
2026-06-10 12:48:00,user015,Web アクセス監視,https://chatgpt.com/chat,
2026-06-10 14:08:00,user015,Web アクセス監視,https://intranet.local/portal,
2026-06-11 14:26:00,user001,Web アクセス監視,https://x.com/post,
2026-06-11 11:35:00,user001,Web アクセス監視,https://gigafile.nu/abc,
2026-06-11 18:37:00,user001,Web アクセス監視,https://gigafile.nu/abc,
2026-06-11 09:39:00,user002,Web アクセス監視,https://gigafile.nu/abc,
2026-06-11 12:16:00,user002,Web アクセス監視,https://x.com/post,
2026-06-11 13:42:00,user002,Web アクセス監視,https://chatgpt.com/chat,
2026-06-11 18:31:00,user002,Web アクセス監視,https://chatgpt.com/chat,
2026-06-11 13:01:00,user002,Web アクセス監視,https://intranet.local/portal,
2026-06-11 16:03:00,user003,Web アクセス監視,https://x.com/post,
2026-06-11 16:32:00,user003,Web アクセス監視,https://gigafile.nu/abc,
2026-06-11 17:38:00,user003,Web アクセス監視,https://intranet.local/portal,
2026-06-11 15:22:00,user003,Web アクセス監視,https://x.com/post,
2026-06-11 12:48:00,user003,Web アクセス監視,https://intranet.local/portal,
2026-06-11 18:13:00,user003,Web アクセス監視,https://intranet.local/portal,
2026-06-11 13:38:00,user004,Web アクセス監視,https://x.com/post,
2026-06-11 09:17:00,user004,Web アクセス監視,https://amazon.co.jp/item,
2026-06-11 17:36:00,user005,Web アクセス監視,https://chatgpt.com/chat,
2026-06-11 18:59:00,user005,Web アクセス監視,https://chatgpt.com/chat,
2026-06-11 17:05:00,user005,Web アクセス監視,https://gigafile.nu/abc,
2026-06-11 12:11:00,user006,Web アクセス監視,https://x.com/post,
2026-06-11 18:29:00,user006,Web アクセス監視,https://amazon.co.jp/item,
2026-06-11 10:13:00,user006,Web アクセス監視,https://amazon.co.jp/item,
2026-06-11 13:32:00,user006,Web アクセス監視,https://x.com/post,
2026-06-11 13:00:00,user006,デバイス制御監視,,禁止
2026-06-11 17:05:00,user007,Web アクセス監視,https://chatgpt.com/chat,
2026-06-11 10:23:00,user007,Web アクセス監視,https://intranet.local/portal,
2026-06-11 09:39:00,user007,Web アクセス監視,https://x.com/post,
2026-06-11 18:48:00,user007,Web アクセス監視,https://chatgpt.com/chat,
2026-06-11 08:59:00,user007,Web アクセス監視,https://intranet.local/portal,
2026-06-11 17:40:00,user008,Web アクセス監視,https://www.google.com/search,
2026-06-11 16:53:00,user008,Web アクセス監視,https://www.google.com/search,
2026-06-11 10:07:00,user008,Web アクセス監視,https://intranet.local/portal,
2026-06-11 13:22:00,user009,Web アクセス監視,https://drive.google.com/file,
2026-06-11 14:19:00,user009,Web アクセス監視,https://gigafile.nu/abc,
2026-06-11 08:29:00,user009,Web アクセス監視,https://www.google.com/search,
2026-06-11 14:57:00,user009,Web アクセス監視,https://youtube.com/watch,
2026-06-11 18:50:00,user010,Web アクセス監視,https://drive.google.com/file,
2026-06-11 14:16:00,user010,Web アクセス監視,https://gigafile.nu/abc,
2026-06-11 15:42:00,user010,Web アクセス監視,https://chatgpt.com/chat,
2026-06-11 14:03:00,user010,Web アクセス監視,https://amazon.co.jp/item,
2026-06-11 09:58:00,user010,Web アクセス監視,https://chatgpt.com/chat,
2026-06-11 13:57:00,user010,Web アクセス監視,https://chatgpt.com/chat,
2026-06-11 11:58:00,user011,Web アクセス監視,https://intranet.local/portal,
2026-06-11 08:07:00,user011,Web アクセス監視,https://youtube.com/watch,
2026-06-11 10:16:00,user011,Web アクセス監視,https://gigafile.nu/abc,
2026-06-11 09:12:00,user011,Web アクセス監視,https://gigafile.nu/abc,
2026-06-11 12:54:00,user011,Web アクセス監視,https://intranet.local/portal,
2026-06-11 08:37:00,user011,Web アクセス監視,https://chatgpt.com/chat,
2026-06-11 10:37:00,user012,Web アクセス監視,https://x.com/post,
2026-06-11 11:58:00,user012,Web アクセス監視,https://chatgpt.com/chat,
2026-06-11 14:34:00,user012,Web アクセス監視,https://drive.google.com/file,
2026-06-11 10:09:00,user013,Web アクセス監視,https://youtube.com/watch,
2026-06-11 16:08:00,user013,Web アクセス監視,https://gigafile.nu/abc,
2026-06-11 08:14:00,user013,Web アクセス監視,https://gigafile.nu/abc,
2026-06-11 10:52:00,user013,Web アクセス監視,https://chatgpt.com/chat,
2026-06-11 17:05:00,user013,Web アクセス監視,https://intranet.local/portal,
2026-06-11 14:51:00,user013,Web アクセス監視,https://youtube.com/watch,
2026-06-11 13:00:00,user013,デバイス制御監視,,禁止
2026-06-11 15:55:00,user014,Web アクセス監視,https://youtube.com/watch,
2026-06-11 16:36:00,user014,Web アクセス監視,https://amazon.co.jp/item,
2026-06-11 13:50:00,user014,Web アクセス監視,https://intranet.local/portal,
2026-06-11 17:45:00,user014,Web アクセス監視,https://youtube.com/watch,
2026-06-11 10:42:00,user015,Web アクセス監視,https://drive.google.com/file,
2026-06-11 18:42:00,user015,Web アクセス監視,https://intranet.local/portal,
2026-06-11 11:59:00,user015,Web アクセス監視,https://chatgpt.com/chat,
2026-06-11 17:10:00,user015,Web アクセス監視,https://gigafile.nu/abc,
2026-06-11 12:23:00,user015,Web アクセス監視,https://youtube.com/watch,
2026-06-11 16:34:00,user015,Web アクセス監視,https://gigafile.nu/abc,
2026-06-12 15:51:00,user001,Web アクセス監視,https://youtube.com/watch,
2026-06-12 09:11:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-06-12 17:16:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-06-12 13:42:00,user002,Web アクセス監視,https://chatgpt.com/chat,
2026-06-12 17:33:00,user002,Web アクセス監視,https://www.google.com/search,
2026-06-12 08:54:00,user003,Web アクセス監視,https://youtube.com/watch,
2026-06-12 11:06:00,user003,Web アクセス監視,https://youtube.com/watch,
2026-06-12 17:03:00,user003,Web アクセス監視,https://youtube.com/watch,
2026-06-12 11:15:00,user003,Web アクセス監視,https://youtube.com/watch,
2026-06-12 09:18:00,user004,Web アクセス監視,https://x.com/post,
2026-06-12 10:34:00,user004,Web アクセス監視,https://drive.google.com/file,
2026-06-12 15:32:00,user005,Web アクセス監視,https://amazon.co.jp/item,
2026-06-12 08:29:00,user005,Web アクセス監視,https://amazon.co.jp/item,
2026-06-12 11:47:00,user006,Web アクセス監視,https://x.com/post,
2026-06-12 12:29:00,user006,Web アクセス監視,https://amazon.co.jp/item,
2026-06-12 10:17:00,user006,Web アクセス監視,https://chatgpt.com/chat,
2026-06-12 11:09:00,user006,Web アクセス監視,https://gigafile.nu/abc,
2026-06-12 18:35:00,user006,Web アクセス監視,https://chatgpt.com/chat,
2026-06-12 12:19:00,user006,Web アクセス監視,https://drive.google.com/file,
2026-06-12 13:09:00,user007,Web アクセス監視,https://gigafile.nu/abc,
2026-06-12 15:55:00,user007,Web アクセス監視,https://gigafile.nu/abc,
2026-06-12 12:16:00,user007,Web アクセス監視,https://www.google.com/search,
2026-06-12 12:24:00,user007,Web アクセス監視,https://youtube.com/watch,
2026-06-12 16:12:00,user007,Web アクセス監視,https://drive.google.com/file,
2026-06-12 09:13:00,user007,Web アクセス監視,https://youtube.com/watch,
2026-06-12 14:39:00,user008,Web アクセス監視,https://www.google.com/search,
2026-06-12 10:23:00,user008,Web アクセス監視,https://www.google.com/search,
2026-06-12 17:55:00,user008,Web アクセス監視,https://youtube.com/watch,
2026-06-12 18:47:00,user008,Web アクセス監視,https://chatgpt.com/chat,
2026-06-12 14:44:00,user008,Web アクセス監視,https://drive.google.com/file,
2026-06-12 14:38:00,user009,Web アクセス監視,https://x.com/post,
2026-06-12 09:48:00,user009,Web アクセス監視,https://x.com/post,
2026-06-12 08:27:00,user010,Web アクセス監視,https://youtube.com/watch,
2026-06-12 08:30:00,user010,Web アクセス監視,https://amazon.co.jp/item,
2026-06-12 08:23:00,user010,Web アクセス監視,https://gigafile.nu/abc,
2026-06-12 10:04:00,user010,Web アクセス監視,https://intranet.local/portal,
2026-06-12 12:12:00,user010,Web アクセス監視,https://chatgpt.com/chat,
2026-06-12 10:09:00,user011,Web アクセス監視,https://youtube.com/watch,
2026-06-12 14:55:00,user011,Web アクセス監視,https://gigafile.nu/abc,
2026-06-12 14:14:00,user011,Web アクセス監視,https://intranet.local/portal,
2026-06-12 17:14:00,user011,Web アクセス監視,https://www.google.com/search,
2026-06-12 11:59:00,user012,Web アクセス監視,https://x.com/post,
2026-06-12 16:40:00,user012,Web アクセス監視,https://www.google.com/search,
2026-06-12 12:22:00,user012,Web アクセス監視,https://intranet.local/portal,
2026-06-12 11:51:00,user012,Web アクセス監視,https://gigafile.nu/abc,
2026-06-12 12:18:00,user012,Web アクセス監視,https://amazon.co.jp/item,
2026-06-12 09:58:00,user013,Web アクセス監視,https://chatgpt.com/chat,
2026-06-12 15:27:00,user013,Web アクセス監視,https://chatgpt.com/chat,
2026-06-12 10:41:00,user013,Web アクセス監視,https://chatgpt.com/chat,
2026-06-12 13:30:00,user013,Web アクセス監視,https://amazon.co.jp/item,
2026-06-12 16:29:00,user013,Web アクセス監視,https://www.google.com/search,
2026-06-12 10:53:00,user013,Web アクセス監視,https://drive.google.com/file,
2026-06-12 14:32:00,user014,Web アクセス監視,https://drive.google.com/file,
2026-06-12 14:44:00,user014,Web アクセス監視,https://intranet.local/portal,
2026-06-12 09:06:00,user014,Web アクセス監視,https://x.com/post,
2026-06-12 16:43:00,user014,Web アクセス監視,https://youtube.com/watch,
2026-06-12 12:33:00,user015,Web アクセス監視,https://www.google.com/search,
2026-06-12 12:15:00,user015,Web アクセス監視,https://gigafile.nu/abc,
2026-06-12 14:34:00,user015,Web アクセス監視,https://gigafile.nu/abc,
2026-06-12 09:36:00,user015,Web アクセス監視,https://gigafile.nu/abc,
2026-06-12 08:02:00,user015,Web アクセス監視,https://www.google.com/search,
2026-06-13 13:16:00,user001,Web アクセス監視,https://www.google.com/search,
2026-06-13 09:24:00,user001,Web アクセス監視,https://x.com/post,
2026-06-13 15:41:00,user001,Web アクセス監視,https://intranet.local/portal,
2026-06-13 10:11:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-06-13 10:20:00,user001,Web アクセス監視,https://amazon.co.jp/item,
2026-06-13 10:38:00,user001,Web アクセス監視,https://intranet.local/portal,
2026-06-13 18:56:00,user002,Web アクセス監視,https://www.google.com/search,
