日時,ログオン ユーザー名,種類,詳細 2,防止・禁止
2026-05-07 18:58:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-05-07 11:46:00,user002,Web アクセス監視,https://gigafile.nu/abc,
2026-05-07 10:38:00,user002,Web アクセス監視,https://x.com/post,
2026-05-07 16:44:00,user002,Web アクセス監視,https://youtube.com/watch,
2026-05-07 17:02:00,user003,Web アクセス監視,https://drive.google.com/file,
2026-05-07 15:03:00,user003,Web アクセス監視,https://youtube.com/watch,
2026-05-07 15:29:00,user003,Web アクセス監視,https://www.google.com/search,
2026-05-07 13:52:00,user003,Web アクセス監視,https://amazon.co.jp/item,
2026-05-07 15:22:00,user003,Web アクセス監視,https://www.google.com/search,
2026-05-07 13:00:00,user003,デバイス制御監視,,禁止
2026-05-07 13:44:00,user004,Web アクセス監視,https://gigafile.nu/abc,
2026-05-07 09:05:00,user004,Web アクセス監視,https://drive.google.com/file,
2026-05-07 17:10:00,user004,Web アクセス監視,https://intranet.local/portal,
2026-05-07 08:31:00,user004,Web アクセス監視,https://youtube.com/watch,
2026-05-07 14:12:00,user005,Web アクセス監視,https://www.google.com/search,
2026-05-07 18:25:00,user005,Web アクセス監視,https://chatgpt.com/chat,
2026-05-07 11:45:00,user005,Web アクセス監視,https://intranet.local/portal,
2026-05-07 17:36:00,user005,Web アクセス監視,https://drive.google.com/file,
2026-05-07 11:05:00,user006,Web アクセス監視,https://drive.google.com/file,
2026-05-07 11:13:00,user006,Web アクセス監視,https://x.com/post,
2026-05-07 14:33:00,user006,Web アクセス監視,https://youtube.com/watch,
2026-05-07 09:42:00,user006,Web アクセス監視,https://gigafile.nu/abc,
2026-05-07 09:31:00,user007,Web アクセス監視,https://intranet.local/portal,
2026-05-07 13:50:00,user007,Web アクセス監視,https://x.com/post,
2026-05-07 14:03:00,user008,Web アクセス監視,https://drive.google.com/file,
2026-05-07 10:41:00,user008,Web アクセス監視,https://intranet.local/portal,
2026-05-07 09:24:00,user008,Web アクセス監視,https://chatgpt.com/chat,
2026-05-07 08:57:00,user008,Web アクセス監視,https://gigafile.nu/abc,
2026-05-07 12:47:00,user008,Web アクセス監視,https://www.google.com/search,
2026-05-07 18:21:00,user009,Web アクセス監視,https://intranet.local/portal,
2026-05-07 16:28:00,user009,Web アクセス監視,https://x.com/post,
2026-05-07 16:56:00,user009,Web アクセス監視,https://intranet.local/portal,
2026-05-07 14:49:00,user009,Web アクセス監視,https://youtube.com/watch,
2026-05-07 17:25:00,user009,Web アクセス監視,https://gigafile.nu/abc,
2026-05-07 17:28:00,user010,Web アクセス監視,https://amazon.co.jp/item,
2026-05-07 12:54:00,user010,Web アクセス監視,https://www.google.com/search,
2026-05-07 08:31:00,user010,Web アクセス監視,https://chatgpt.com/chat,
2026-05-07 08:27:00,user010,Web アクセス監視,https://chatgpt.com/chat,
2026-05-07 13:35:00,user011,Web アクセス監視,https://amazon.co.jp/item,
2026-05-07 15:23:00,user011,Web アクセス監視,https://youtube.com/watch,
2026-05-07 14:31:00,user011,Web アクセス監視,https://amazon.co.jp/item,
2026-05-07 15:26:00,user012,Web アクセス監視,https://gigafile.nu/abc,
2026-05-07 18:54:00,user012,Web アクセス監視,https://chatgpt.com/chat,
2026-05-07 08:14:00,user012,Web アクセス監視,https://youtube.com/watch,
2026-05-07 08:15:00,user012,Web アクセス監視,https://intranet.local/portal,
2026-05-07 14:55:00,user012,Web アクセス監視,https://gigafile.nu/abc,
2026-05-07 16:56:00,user013,Web アクセス監視,https://amazon.co.jp/item,
2026-05-07 14:39:00,user013,Web アクセス監視,https://youtube.com/watch,
2026-05-07 12:06:00,user013,Web アクセス監視,https://youtube.com/watch,
2026-05-07 14:06:00,user013,Web アクセス監視,https://intranet.local/portal,
2026-05-07 08:13:00,user013,Web アクセス監視,https://intranet.local/portal,
2026-05-07 10:36:00,user014,Web アクセス監視,https://youtube.com/watch,
2026-05-07 09:43:00,user014,Web アクセス監視,https://chatgpt.com/chat,
2026-05-07 17:43:00,user014,Web アクセス監視,https://youtube.com/watch,
2026-05-07 16:41:00,user014,Web アクセス監視,https://www.google.com/search,
2026-05-07 11:36:00,user015,Web アクセス監視,https://youtube.com/watch,
2026-05-07 13:47:00,user015,Web アクセス監視,https://chatgpt.com/chat,
2026-05-08 15:59:00,user001,Web アクセス監視,https://intranet.local/portal,
2026-05-08 10:55:00,user001,Web アクセス監視,https://www.google.com/search,
2026-05-08 10:12:00,user001,Web アクセス監視,https://youtube.com/watch,
2026-05-08 15:29:00,user001,Web アクセス監視,https://youtube.com/watch,
2026-05-08 14:02:00,user001,Web アクセス監視,https://chatgpt.com/chat,
2026-05-08 13:15:00,user002,Web アクセス監視,https://drive.google.com/file,
2026-05-08 12:07:00,user002,Web アクセス監視,https://www.google.com/search,
2026-05-08 17:25:00,user002,Web アクセス監視,https://chatgpt.com/chat,
2026-05-08 15:29:00,user002,Web アクセス監視,https://intranet.local/portal,
2026-05-08 17:26:00,user002,Web アクセス監視,https://chatgpt.com/chat,
2026-05-08 09:02:00,user002,Web アクセス監視,https://amazon.co.jp/item,
2026-05-08 17:26:00,user003,Web アクセス監視,https://www.google.com/search,
2026-05-08 11:50:00,user003,Web アクセス監視,https://x.com/post,
2026-05-08 09:52:00,user003,Web アクセス監視,https://gigafile.nu/abc,
2026-05-08 16:03:00,user004,Web アクセス監視,https://amazon.co.jp/item,
2026-05-08 15:54:00,user004,Web アクセス監視,https://amazon.co.jp/item,
2026-05-08 16:43:00,user004,Web アクセス監視,https://drive.google.com/file,
2026-05-08 14:57:00,user004,Web アクセス監視,https://gigafile.nu/abc,
2026-05-08 14:16:00,user004,Web アクセス監視,https://gigafile.nu/abc,
2026-05-08 16:22:00,user005,Web アクセス監視,https://intranet.local/portal,
2026-05-08 17:55:00,user005,Web アクセス監視,https://drive.google.com/file,
2026-05-08 13:18:00,user005,Web アクセス監視,https://amazon.co.jp/item,
2026-05-08 11:48:00,user005,Web アクセス監視,https://www.google.com/search,
2026-05-08 09:26:00,user006,Web アクセス監視,https://intranet.local/portal,
2026-05-08 18:04:00,user006,Web アクセス監視,https://chatgpt.com/chat,
2026-05-08 16:03:00,user006,Web アクセス監視,https://drive.google.com/file,
2026-05-08 17:21:00,user006,Web アクセス監視,https://x.com/post,
2026-05-08 17:36:00,user006,Web アクセス監視,https://drive.google.com/file,
2026-05-08 17:45:00,user006,Web アクセス監視,https://intranet.local/portal,
2026-05-08 15:30:00,user007,Web アクセス監視,https://drive.google.com/file,
2026-05-08 14:24:00,user007,Web アクセス監視,https://intranet.local/portal,
2026-05-08 10:40:00,user008,Web アクセス監視,https://gigafile.nu/abc,
2026-05-08 13:49:00,user008,Web アクセス監視,https://gigafile.nu/abc,
2026-05-08 10:12:00,user008,Web アクセス監視,https://youtube.com/watch,
2026-05-08 16:35:00,user008,Web アクセス監視,https://gigafile.nu/abc,
2026-05-08 14:33:00,user008,Web アクセス監視,https://chatgpt.com/chat,
2026-05-08 18:33:00,user009,Web アクセス監視,https://chatgpt.com/chat,
2026-05-08 10:24:00,user009,Web アクセス監視,https://gigafile.nu/abc,
2026-05-08 18:40:00,user009,Web アクセス監視,https://x.com/post,
2026-05-08 18:31:00,user010,Web アクセス監視,https://drive.google.com/file,
2026-05-08 18:41:00,user010,Web アクセス監視,https://chatgpt.com/chat,
2026-05-08 16:41:00,user010,Web アクセス監視,https://drive.google.com/file,
2026-05-08 14:55:00,user010,Web アクセス監視,https://amazon.co.jp/item,
2026-05-08 17:40:00,user010,Web アクセス監視,https://drive.google.com/file,
2026-05-08 09:41:00,user010,Web アクセス監視,https://amazon.co.jp/item,
2026-05-08 08:22:00,user011,Web アクセス監視,https://www.google.com/search,
2026-05-08 18:32:00,user011,Web アクセス監視,https://amazon.co.jp/item,
2026-05-08 10:58:00,user012,Web アクセス監視,https://gigafile.nu/abc,
2026-05-08 09:34:00,user012,Web アクセス監視,https://youtube.com/watch,
2026-05-08 17:05:00,user013,Web アクセス監視,https://youtube.com/watch,
2026-05-08 14:56:00,user013,Web アクセス監視,https://www.google.com/search,
2026-05-08 15:45:00,user013,Web アクセス監視,https://youtube.com/watch,
2026-05-08 10:38:00,user013,Web アクセス監視,https://amazon.co.jp/item,
2026-05-08 13:43:00,user013,Web アクセス監視,https://drive.google.com/file,
2026-05-08 13:00:00,user013,デバイス制御監視,,禁止
2026-05-08 09:17:00,user014,Web アクセス監視,https://www.google.com/search,
2026-05-08 11:04:00,user014,Web アクセス監視,https://x.com/post,
2026-05-08 09:01:00,user015,Web アクセス監視,https://chatgpt.com/chat,
2026-05-08 14:38:00,user015,Web アクセス監視,https://youtube.com/watch,
2026-05-09 15:25:00,user001,Web アクセス監視,https://chatgpt.com/chat,
2026-05-09 13:22:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-05-09 17:17:00,user001,Web アクセス監視,https://x.com/post,
2026-05-09 15:31:00,user001,Web アクセス監視,https://x.com/post,
2026-05-09 17:52:00,user001,Web アクセス監視,https://x.com/post,
2026-05-09 12:52:00,user002,Web アクセス監視,https://x.com/post,
2026-05-09 11:44:00,user002,Web アクセス監視,https://chatgpt.com/chat,
2026-05-09 11:50:00,user002,Web アクセス監視,https://chatgpt.com/chat,
2026-05-09 13:54:00,user002,Web アクセス監視,https://www.google.com/search,
2026-05-09 16:14:00,user003,Web アクセス監視,https://drive.google.com/file,
2026-05-09 17:29:00,user003,Web アクセス監視,https://gigafile.nu/abc,
2026-05-09 17:10:00,user003,Web アクセス監視,https://youtube.com/watch,
2026-05-09 09:05:00,user004,Web アクセス監視,https://drive.google.com/file,
2026-05-09 10:04:00,user004,Web アクセス監視,https://www.google.com/search,
2026-05-09 16:15:00,user004,Web アクセス監視,https://youtube.com/watch,
2026-05-09 14:57:00,user004,Web アクセス監視,https://www.google.com/search,
2026-05-09 10:19:00,user004,Web アクセス監視,https://drive.google.com/file,
2026-05-09 09:15:00,user004,Web アクセス監視,https://intranet.local/portal,
2026-05-09 08:08:00,user005,Web アクセス監視,https://amazon.co.jp/item,
2026-05-09 17:14:00,user005,Web アクセス監視,https://gigafile.nu/abc,
2026-05-09 17:00:00,user005,Web アクセス監視,https://amazon.co.jp/item,
2026-05-09 18:04:00,user005,Web アクセス監視,https://drive.google.com/file,
2026-05-09 12:17:00,user006,Web アクセス監視,https://www.google.com/search,
2026-05-09 11:37:00,user006,Web アクセス監視,https://gigafile.nu/abc,
2026-05-09 12:05:00,user006,Web アクセス監視,https://intranet.local/portal,
2026-05-09 16:55:00,user007,Web アクセス監視,https://www.google.com/search,
2026-05-09 17:56:00,user007,Web アクセス監視,https://x.com/post,
2026-05-09 11:38:00,user007,Web アクセス監視,https://intranet.local/portal,
2026-05-09 16:54:00,user007,Web アクセス監視,https://youtube.com/watch,
2026-05-09 13:46:00,user007,Web アクセス監視,https://intranet.local/portal,
2026-05-09 09:01:00,user007,Web アクセス監視,https://x.com/post,
2026-05-09 16:04:00,user008,Web アクセス監視,https://www.google.com/search,
2026-05-09 10:56:00,user008,Web アクセス監視,https://intranet.local/portal,
2026-05-09 09:09:00,user009,Web アクセス監視,https://intranet.local/portal,
2026-05-09 08:04:00,user009,Web アクセス監視,https://gigafile.nu/abc,
2026-05-09 08:09:00,user009,Web アクセス監視,https://drive.google.com/file,
2026-05-09 14:42:00,user009,Web アクセス監視,https://youtube.com/watch,
2026-05-09 09:20:00,user009,Web アクセス監視,https://chatgpt.com/chat,
2026-05-09 16:16:00,user009,Web アクセス監視,https://amazon.co.jp/item,
2026-05-09 17:59:00,user010,Web アクセス監視,https://amazon.co.jp/item,
2026-05-09 16:16:00,user010,Web アクセス監視,https://www.google.com/search,
2026-05-09 14:59:00,user010,Web アクセス監視,https://x.com/post,
2026-05-09 17:57:00,user011,Web アクセス監視,https://gigafile.nu/abc,
2026-05-09 16:00:00,user011,Web アクセス監視,https://drive.google.com/file,
2026-05-09 15:07:00,user011,Web アクセス監視,https://www.google.com/search,
2026-05-09 15:21:00,user011,Web アクセス監視,https://youtube.com/watch,
2026-05-09 08:46:00,user012,Web アクセス監視,https://chatgpt.com/chat,
2026-05-09 17:13:00,user012,Web アクセス監視,https://gigafile.nu/abc,
2026-05-09 08:12:00,user013,Web アクセス監視,https://drive.google.com/file,
2026-05-09 17:57:00,user013,Web アクセス監視,https://youtube.com/watch,
2026-05-09 14:52:00,user013,Web アクセス監視,https://x.com/post,
2026-05-09 18:00:00,user013,Web アクセス監視,https://amazon.co.jp/item,
2026-05-09 14:12:00,user013,Web アクセス監視,https://www.google.com/search,
2026-05-09 12:30:00,user014,Web アクセス監視,https://x.com/post,
2026-05-09 11:28:00,user014,Web アクセス監視,https://youtube.com/watch,
2026-05-09 14:38:00,user015,Web アクセス監視,https://www.google.com/search,
2026-05-09 08:06:00,user015,Web アクセス監視,https://chatgpt.com/chat,
2026-05-10 18:15:00,user001,Web アクセス監視,https://youtube.com/watch,
2026-05-10 14:13:00,user001,Web アクセス監視,https://www.google.com/search,
2026-05-10 14:11:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-05-10 16:59:00,user001,Web アクセス監視,https://www.google.com/search,
2026-05-10 15:09:00,user001,Web アクセス監視,https://x.com/post,
2026-05-10 17:53:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-05-10 14:21:00,user002,Web アクセス監視,https://gigafile.nu/abc,
2026-05-10 18:38:00,user002,Web アクセス監視,https://drive.google.com/file,
2026-05-10 15:08:00,user002,Web アクセス監視,https://x.com/post,
2026-05-10 08:52:00,user002,Web アクセス監視,https://intranet.local/portal,
2026-05-10 08:12:00,user002,Web アクセス監視,https://drive.google.com/file,
2026-05-10 10:58:00,user003,Web アクセス監視,https://drive.google.com/file,
2026-05-10 10:25:00,user003,Web アクセス監視,https://amazon.co.jp/item,
2026-05-10 11:18:00,user004,Web アクセス監視,https://drive.google.com/file,
2026-05-10 12:30:00,user004,Web アクセス監視,https://chatgpt.com/chat,
2026-05-10 16:07:00,user004,Web アクセス監視,https://amazon.co.jp/item,
2026-05-10 16:00:00,user004,Web アクセス監視,https://www.google.com/search,
2026-05-10 11:11:00,user004,Web アクセス監視,https://youtube.com/watch,
2026-05-10 17:19:00,user005,Web アクセス監視,https://gigafile.nu/abc,
2026-05-10 16:42:00,user005,Web アクセス監視,https://intranet.local/portal,
2026-05-10 08:07:00,user005,Web アクセス監視,https://x.com/post,
2026-05-10 11:55:00,user005,Web アクセス監視,https://x.com/post,
2026-05-10 10:24:00,user005,Web アクセス監視,https://intranet.local/portal,
2026-05-10 09:59:00,user006,Web アクセス監視,https://amazon.co.jp/item,
2026-05-10 15:40:00,user006,Web アクセス監視,https://intranet.local/portal,
2026-05-10 12:03:00,user007,Web アクセス監視,https://youtube.com/watch,
2026-05-10 11:53:00,user007,Web アクセス監視,https://youtube.com/watch,
2026-05-10 09:24:00,user007,Web アクセス監視,https://gigafile.nu/abc,
2026-05-10 17:46:00,user007,Web アクセス監視,https://intranet.local/portal,
2026-05-10 16:17:00,user008,Web アクセス監視,https://www.google.com/search,
2026-05-10 11:15:00,user008,Web アクセス監視,https://youtube.com/watch,
2026-05-10 11:19:00,user008,Web アクセス監視,https://amazon.co.jp/item,
2026-05-10 14:36:00,user008,Web アクセス監視,https://youtube.com/watch,
2026-05-10 09:14:00,user008,Web アクセス監視,https://gigafile.nu/abc,
2026-05-10 11:34:00,user009,Web アクセス監視,https://www.google.com/search,
2026-05-10 16:49:00,user009,Web アクセス監視,https://amazon.co.jp/item,
2026-05-10 08:55:00,user010,Web アクセス監視,https://youtube.com/watch,
2026-05-10 11:29:00,user010,Web アクセス監視,https://gigafile.nu/abc,
2026-05-10 11:21:00,user010,Web アクセス監視,https://amazon.co.jp/item,
2026-05-10 10:37:00,user010,Web アクセス監視,https://chatgpt.com/chat,
2026-05-10 13:00:00,user010,デバイス制御監視,,禁止
2026-05-10 12:26:00,user011,Web アクセス監視,https://intranet.local/portal,
2026-05-10 15:17:00,user011,Web アクセス監視,https://youtube.com/watch,
2026-05-10 10:36:00,user011,Web アクセス監視,https://youtube.com/watch,
2026-05-10 10:29:00,user011,Web アクセス監視,https://amazon.co.jp/item,
2026-05-10 18:06:00,user011,Web アクセス監視,https://chatgpt.com/chat,
2026-05-10 10:50:00,user011,Web アクセス監視,https://gigafile.nu/abc,
2026-05-10 09:47:00,user012,Web アクセス監視,https://intranet.local/portal,
2026-05-10 11:23:00,user012,Web アクセス監視,https://youtube.com/watch,
2026-05-10 10:57:00,user012,Web アクセス監視,https://chatgpt.com/chat,
2026-05-10 14:02:00,user012,Web アクセス監視,https://gigafile.nu/abc,
2026-05-10 17:16:00,user012,Web アクセス監視,https://www.google.com/search,
2026-05-10 13:52:00,user012,Web アクセス監視,https://gigafile.nu/abc,
2026-05-10 09:26:00,user013,Web アクセス監視,https://youtube.com/watch,
2026-05-10 12:22:00,user013,Web アクセス監視,https://youtube.com/watch,
2026-05-10 15:50:00,user013,Web アクセス監視,https://chatgpt.com/chat,
2026-05-10 13:48:00,user013,Web アクセス監視,https://gigafile.nu/abc,
2026-05-10 09:04:00,user014,Web アクセス監視,https://amazon.co.jp/item,
2026-05-10 15:57:00,user014,Web アクセス監視,https://gigafile.nu/abc,
2026-05-10 08:47:00,user014,Web アクセス監視,https://amazon.co.jp/item,
2026-05-10 10:33:00,user014,Web アクセス監視,https://amazon.co.jp/item,
2026-05-10 16:30:00,user014,Web アクセス監視,https://intranet.local/portal,
2026-05-10 17:08:00,user014,Web アクセス監視,https://x.com/post,
2026-05-10 16:54:00,user015,Web アクセス監視,https://www.google.com/search,
2026-05-10 08:01:00,user015,Web アクセス監視,https://chatgpt.com/chat,
2026-05-11 15:55:00,user001,Web アクセス監視,https://www.google.com/search,
2026-05-11 16:40:00,user001,Web アクセス監視,https://x.com/post,
2026-05-11 14:42:00,user001,Web アクセス監視,https://gigafile.nu/abc,
2026-05-11 16:04:00,user001,Web アクセス監視,https://youtube.com/watch,
2026-05-11 11:44:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-05-11 18:27:00,user001,Web アクセス監視,https://chatgpt.com/chat,
2026-05-11 14:29:00,user002,Web アクセス監視,https://chatgpt.com/chat,
2026-05-11 15:53:00,user002,Web アクセス監視,https://www.google.com/search,
2026-05-11 14:38:00,user002,Web アクセス監視,https://chatgpt.com/chat,
2026-05-11 17:10:00,user002,Web アクセス監視,https://chatgpt.com/chat,
2026-05-11 18:10:00,user002,Web アクセス監視,https://intranet.local/portal,
2026-05-11 14:20:00,user002,Web アクセス監視,https://gigafile.nu/abc,
2026-05-11 10:31:00,user003,Web アクセス監視,https://youtube.com/watch,
2026-05-11 14:09:00,user003,Web アクセス監視,https://amazon.co.jp/item,
2026-05-11 09:52:00,user004,Web アクセス監視,https://youtube.com/watch,
2026-05-11 12:30:00,user004,Web アクセス監視,https://www.google.com/search,
2026-05-11 17:00:00,user004,Web アクセス監視,https://chatgpt.com/chat,
2026-05-11 18:51:00,user004,Web アクセス監視,https://intranet.local/portal,
2026-05-11 13:54:00,user004,Web アクセス監視,https://intranet.local/portal,
2026-05-11 08:43:00,user004,Web アクセス監視,https://x.com/post,
2026-05-11 18:19:00,user005,Web アクセス監視,https://gigafile.nu/abc,
2026-05-11 16:45:00,user005,Web アクセス監視,https://www.google.com/search,
2026-05-11 12:38:00,user005,Web アクセス監視,https://x.com/post,
2026-05-11 17:22:00,user005,Web アクセス監視,https://youtube.com/watch,
2026-05-11 14:56:00,user006,Web アクセス監視,https://chatgpt.com/chat,
2026-05-11 13:20:00,user006,Web アクセス監視,https://www.google.com/search,
2026-05-11 17:15:00,user006,Web アクセス監視,https://intranet.local/portal,
2026-05-11 11:28:00,user006,Web アクセス監視,https://gigafile.nu/abc,
2026-05-11 09:46:00,user006,Web アクセス監視,https://amazon.co.jp/item,
2026-05-11 09:09:00,user006,Web アクセス監視,https://amazon.co.jp/item,
2026-05-11 12:50:00,user007,Web アクセス監視,https://chatgpt.com/chat,
2026-05-11 17:49:00,user007,Web アクセス監視,https://intranet.local/portal,
2026-05-11 16:57:00,user007,Web アクセス監視,https://drive.google.com/file,
2026-05-11 12:38:00,user007,Web アクセス監視,https://amazon.co.jp/item,
2026-05-11 11:50:00,user007,Web アクセス監視,https://youtube.com/watch,
2026-05-11 17:17:00,user008,Web アクセス監視,https://www.google.com/search,
2026-05-11 13:17:00,user008,Web アクセス監視,https://intranet.local/portal,
2026-05-11 13:05:00,user008,Web アクセス監視,https://drive.google.com/file,
2026-05-11 13:44:00,user008,Web アクセス監視,https://amazon.co.jp/item,
2026-05-11 17:51:00,user008,Web アクセス監視,https://x.com/post,
2026-05-11 09:39:00,user008,Web アクセス監視,https://www.google.com/search,
2026-05-11 13:33:00,user009,Web アクセス監視,https://gigafile.nu/abc,
2026-05-11 18:20:00,user009,Web アクセス監視,https://amazon.co.jp/item,
2026-05-11 08:12:00,user009,Web アクセス監視,https://intranet.local/portal,
2026-05-11 15:05:00,user010,Web アクセス監視,https://youtube.com/watch,
2026-05-11 08:56:00,user010,Web アクセス監視,https://chatgpt.com/chat,
2026-05-11 17:25:00,user011,Web アクセス監視,https://chatgpt.com/chat,
2026-05-11 09:08:00,user011,Web アクセス監視,https://drive.google.com/file,
2026-05-11 08:42:00,user011,Web アクセス監視,https://drive.google.com/file,
2026-05-11 16:20:00,user011,Web アクセス監視,https://www.google.com/search,
2026-05-11 12:36:00,user011,Web アクセス監視,https://amazon.co.jp/item,
2026-05-11 18:19:00,user011,Web アクセス監視,https://youtube.com/watch,
2026-05-11 11:55:00,user012,Web アクセス監視,https://amazon.co.jp/item,
2026-05-11 08:16:00,user012,Web アクセス監視,https://youtube.com/watch,
2026-05-11 08:31:00,user013,Web アクセス監視,https://www.google.com/search,
2026-05-11 12:46:00,user013,Web アクセス監視,https://www.google.com/search,
2026-05-11 15:33:00,user013,Web アクセス監視,https://www.google.com/search,
2026-05-11 18:30:00,user013,Web アクセス監視,https://youtube.com/watch,
2026-05-11 09:32:00,user014,Web アクセス監視,https://intranet.local/portal,
2026-05-11 12:32:00,user014,Web アクセス監視,https://www.google.com/search,
2026-05-11 12:45:00,user015,Web アクセス監視,https://amazon.co.jp/item,
2026-05-11 13:22:00,user015,Web アクセス監視,https://www.google.com/search,
2026-05-11 18:46:00,user015,Web アクセス監視,https://amazon.co.jp/item,
2026-05-11 15:23:00,user015,Web アクセス監視,https://drive.google.com/file,
2026-05-11 15:51:00,user015,Web アクセス監視,https://gigafile.nu/abc,
2026-05-11 15:47:00,user015,Web アクセス監視,https://drive.google.com/file,
2026-05-12 17:13:00,user001,Web アクセス監視,https://youtube.com/watch,
2026-05-12 09:30:00,user001,Web アクセス監視,https://intranet.local/portal,
2026-05-12 12:36:00,user001,Web アクセス監視,https://intranet.local/portal,
2026-05-12 09:55:00,user001,Web アクセス監視,https://chatgpt.com/chat,
2026-05-12 17:38:00,user001,Web アクセス監視,https://www.google.com/search,
2026-05-12 08:43:00,user002,Web アクセス監視,https://www.google.com/search,
2026-05-12 09:50:00,user002,Web アクセス監視,https://drive.google.com/file,
2026-05-12 15:48:00,user002,Web アクセス監視,https://www.google.com/search,
2026-05-12 10:38:00,user002,Web アクセス監視,https://youtube.com/watch,
2026-05-12 12:40:00,user002,Web アクセス監視,https://intranet.local/portal,
2026-05-12 10:15:00,user002,Web アクセス監視,https://gigafile.nu/abc,
2026-05-12 18:20:00,user003,Web アクセス監視,https://gigafile.nu/abc,
2026-05-12 13:49:00,user003,Web アクセス監視,https://amazon.co.jp/item,
2026-05-12 13:52:00,user003,Web アクセス監視,https://chatgpt.com/chat,
2026-05-12 11:15:00,user003,Web アクセス監視,https://chatgpt.com/chat,
2026-05-12 13:00:00,user003,デバイス制御監視,,禁止
2026-05-12 08:08:00,user004,Web アクセス監視,https://intranet.local/portal,
2026-05-12 10:31:00,user004,Web アクセス監視,https://intranet.local/portal,
2026-05-12 13:09:00,user004,Web アクセス監視,https://amazon.co.jp/item,
2026-05-12 12:16:00,user004,Web アクセス監視,https://gigafile.nu/abc,
2026-05-12 14:20:00,user004,Web アクセス監視,https://youtube.com/watch,
2026-05-12 14:03:00,user004,Web アクセス監視,https://www.google.com/search,
2026-05-12 17:24:00,user005,Web アクセス監視,https://drive.google.com/file,
2026-05-12 15:04:00,user005,Web アクセス監視,https://www.google.com/search,
2026-05-12 14:20:00,user005,Web アクセス監視,https://www.google.com/search,
2026-05-12 18:50:00,user005,Web アクセス監視,https://gigafile.nu/abc,
2026-05-12 16:43:00,user005,Web アクセス監視,https://youtube.com/watch,
2026-05-12 15:53:00,user005,Web アクセス監視,https://intranet.local/portal,
2026-05-12 10:42:00,user006,Web アクセス監視,https://gigafile.nu/abc,
2026-05-12 11:22:00,user006,Web アクセス監視,https://youtube.com/watch,
2026-05-12 18:24:00,user006,Web アクセス監視,https://gigafile.nu/abc,
2026-05-12 14:53:00,user006,Web アクセス監視,https://amazon.co.jp/item,
2026-05-12 10:27:00,user007,Web アクセス監視,https://www.google.com/search,
2026-05-12 14:43:00,user007,Web アクセス監視,https://drive.google.com/file,
2026-05-12 18:47:00,user007,Web アクセス監視,https://drive.google.com/file,
2026-05-12 14:43:00,user007,Web アクセス監視,https://www.google.com/search,
2026-05-12 17:42:00,user007,Web アクセス監視,https://gigafile.nu/abc,
2026-05-12 08:22:00,user007,Web アクセス監視,https://intranet.local/portal,
2026-05-12 09:50:00,user008,Web アクセス監視,https://chatgpt.com/chat,
2026-05-12 08:50:00,user008,Web アクセス監視,https://www.google.com/search,
2026-05-12 09:26:00,user008,Web アクセス監視,https://www.google.com/search,
2026-05-12 18:20:00,user008,Web アクセス監視,https://amazon.co.jp/item,
2026-05-12 17:47:00,user009,Web アクセス監視,https://x.com/post,
2026-05-12 12:00:00,user009,Web アクセス監視,https://www.google.com/search,
2026-05-12 16:09:00,user009,Web アクセス監視,https://drive.google.com/file,
2026-05-12 15:49:00,user009,Web アクセス監視,https://chatgpt.com/chat,
2026-05-12 08:18:00,user009,Web アクセス監視,https://chatgpt.com/chat,
2026-05-12 11:39:00,user009,Web アクセス監視,https://amazon.co.jp/item,
2026-05-12 15:17:00,user010,Web アクセス監視,https://chatgpt.com/chat,
2026-05-12 08:22:00,user010,Web アクセス監視,https://www.google.com/search,
2026-05-12 11:23:00,user011,Web アクセス監視,https://x.com/post,
2026-05-12 11:16:00,user011,Web アクセス監視,https://chatgpt.com/chat,
2026-05-12 08:40:00,user011,Web アクセス監視,https://youtube.com/watch,
2026-05-12 13:00:00,user011,デバイス制御監視,,禁止
2026-05-12 15:39:00,user012,Web アクセス監視,https://intranet.local/portal,
2026-05-12 10:02:00,user012,Web アクセス監視,https://intranet.local/portal,
2026-05-12 15:29:00,user013,Web アクセス監視,https://chatgpt.com/chat,
2026-05-12 12:09:00,user013,Web アクセス監視,https://gigafile.nu/abc,
2026-05-12 17:19:00,user013,Web アクセス監視,https://chatgpt.com/chat,
2026-05-12 13:13:00,user013,Web アクセス監視,https://x.com/post,
2026-05-12 10:04:00,user013,Web アクセス監視,https://youtube.com/watch,
2026-05-12 14:22:00,user013,Web アクセス監視,https://amazon.co.jp/item,
2026-05-12 18:59:00,user014,Web アクセス監視,https://amazon.co.jp/item,
2026-05-12 18:11:00,user014,Web アクセス監視,https://gigafile.nu/abc,
2026-05-12 18:43:00,user014,Web アクセス監視,https://youtube.com/watch,
2026-05-12 10:42:00,user014,Web アクセス監視,https://www.google.com/search,
2026-05-12 13:32:00,user014,Web アクセス監視,https://chatgpt.com/chat,
2026-05-12 11:06:00,user014,Web アクセス監視,https://intranet.local/portal,
2026-05-12 14:05:00,user015,Web アクセス監視,https://gigafile.nu/abc,
2026-05-12 08:09:00,user015,Web アクセス監視,https://gigafile.nu/abc,
